contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k141_699344	29968	No	NA	43	13	1	Medium-quality	Genome-fragment	73.32	AAI-based (high-confidence)	0.0	1.0	
k141_699345	12091	No	NA	22	6	0	Low-quality	Genome-fragment	9.79	AAI-based (high-confidence)	0.0	1.0	
k141_207710	12620	No	NA	14	1	0	Low-quality	Genome-fragment	6.71	AAI-based (medium-confidence)	0.0	1.0	
k141_121443	5056	No	NA	3	1	0	Low-quality	Genome-fragment	2.51	AAI-based (medium-confidence)	0.0	1.0	
k141_207709	8200	No	NA	10	1	0	Low-quality	Genome-fragment	4.17	AAI-based (medium-confidence)	0.0	1.0	
k141_559934	8481	No	NA	11	2	0	Low-quality	Genome-fragment	20.39	AAI-based (medium-confidence)	0.0	1.0	
k141_559933	7835	No	NA	13	1	0	Low-quality	Genome-fragment	10.58	HMM-based (lower-bound)	0.0	1.0	
k141_994871	7645	No	NA	9	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_32975	17455	No	NA	20	6	1	Low-quality	Genome-fragment	36.5	AAI-based (medium-confidence)	0.0	1.0	
k141_261900	12483	Yes	9260	20	3	2	Low-quality	Genome-fragment	11.71	HMM-based (lower-bound)	25.82	1.0	
k141_1032482	27943	No	NA	37	7	0	Medium-quality	Genome-fragment	57.28	AAI-based (medium-confidence)	0.0	1.0	
k141_1032483	16588	No	NA	6	2	0	Low-quality	Genome-fragment	34.51	HMM-based (lower-bound)	0.0	1.0	
k141_791957	8425	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_129995	51954	No	NA	57	1	23	Medium-quality	Genome-fragment	77.72	HMM-based (lower-bound)	0.0	1.0	
k141_1034509	19635	No	NA	21	4	1	Low-quality	Genome-fragment	38.3	AAI-based (medium-confidence)	0.0	1.0	
k141_1034508	6059	No	NA	7	5	0	Low-quality	Genome-fragment	14.47	AAI-based (medium-confidence)	0.0	1.0	
k141_821692	6706	No	NA	11	10	0	Low-quality	Genome-fragment	19.43	AAI-based (high-confidence)	0.0	1.0	
k141_821693	13782	No	NA	18	5	0	Low-quality	Genome-fragment	34.16	AAI-based (medium-confidence)	0.0	1.0	
k141_646575	47884	Yes	12842	51	5	24	Low-quality	Genome-fragment	18.44	HMM-based (lower-bound)	73.18	1.0	low-confidence Provirus
k141_1016452	7192	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1008902	17612	No	NA	21	5	0	Low-quality	Genome-fragment	27.25	HMM-based (lower-bound)	0.0	1.0	
k141_1008903	11231	No	NA	22	2	0	Low-quality	Genome-fragment	13.63	HMM-based (lower-bound)	0.0	1.0	
k141_1168051	51574	No	NA	79	51	0	Medium-quality	Genome-fragment	86.03	AAI-based (high-confidence)	0.0	1.0	
k141_1168052	9868	No	NA	14	12	0	Low-quality	Genome-fragment	16.46	AAI-based (high-confidence)	0.0	1.0	
k141_1082410	18574	No	NA	24	10	0	Medium-quality	Genome-fragment	50.32	AAI-based (medium-confidence)	0.0	1.0	
k141_1082411	20323	No	NA	32	8	0	Low-quality	Genome-fragment	44.49	AAI-based (medium-confidence)	0.0	1.0	
k141_523428	6350	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_523429	19707	No	NA	22	1	0	Low-quality	Genome-fragment	18.72	AAI-based (medium-confidence)	0.0	1.0	
k141_650469	9386	No	NA	14	1	0	Low-quality	Genome-fragment	13.15	HMM-based (lower-bound)	0.0	1.0	
k141_650468	35566	No	NA	48	13	2	Medium-quality	Genome-fragment	80.86	AAI-based (medium-confidence)	0.0	1.0	
k141_616104	11956	No	NA	25	4	0	Low-quality	Genome-fragment	30.93	AAI-based (medium-confidence)	0.0	1.0	
k141_616105	22911	No	NA	31	7	0	Medium-quality	Genome-fragment	60.63	AAI-based (medium-confidence)	0.0	1.0	
k141_792102	42323	Yes	38233	41	7	5	Low-quality	Genome-fragment	38.38	AAI-based (medium-confidence)	9.66	1.0	
k141_792101	39417	No	NA	75	9	2	Low-quality	Genome-fragment	38.57	HMM-based (lower-bound)	0.0	1.0	
k141_889387	6648	No	NA	12	7	0	Low-quality	Genome-fragment	15.1	AAI-based (medium-confidence)	0.0	1.0	
k141_889386	32549	No	NA	71	9	0	Medium-quality	Genome-fragment	89.04	AAI-based (high-confidence)	0.0	1.0	
k141_145625	15258	No	NA	19	6	0	Low-quality	Genome-fragment	32.91	AAI-based (medium-confidence)	0.0	1.0	
k141_145624	21596	No	NA	24	15	0	Low-quality	Genome-fragment	28.2	AAI-based (high-confidence)	0.0	1.0	
k141_152327	9525	No	NA	14	3	0	Low-quality	Genome-fragment	27.5	AAI-based (medium-confidence)	0.0	1.0	
k141_152326	5271	Yes	3531	7	3	2	Low-quality	Genome-fragment	10.18	AAI-based (medium-confidence)	33.01	1.0	
k141_995998	6109	No	NA	8	2	0	Low-quality	Genome-fragment	45.73	AAI-based (medium-confidence)	0.0	1.0	
k141_995999	6610	No	NA	12	2	0	Low-quality	Genome-fragment	19.56	HMM-based (lower-bound)	0.0	1.0	
k141_1015711	12235	No	NA	24	2	0	Low-quality	Genome-fragment	25.28	AAI-based (high-confidence)	0.0	1.0	
k141_723035	20987	No	NA	14	3	1	Low-quality	Genome-fragment	23.79	AAI-based (medium-confidence)	0.0	1.0	
k141_1015712	6005	No	NA	7	5	0	Low-quality	Genome-fragment	11.63	HMM-based (lower-bound)	0.0	1.0	
k141_516268	5972	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_516267	22064	No	NA	56	4	0	Low-quality	Genome-fragment	12.46	HMM-based (lower-bound)	0.0	1.0	
k141_466194	15447	No	NA	11	2	1	Low-quality	Genome-fragment	12.55	AAI-based (medium-confidence)	0.0	1.0	
k141_466193	75209	No	NA	133	19	1	Medium-quality	Genome-fragment	66.17	AAI-based (medium-confidence)	0.0	1.0	
k141_466192	26987	No	NA	36	6	0	Low-quality	Genome-fragment	20.68	AAI-based (medium-confidence)	0.0	1.0	
k141_752287	5283	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_1164692	8284	No	NA	9	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_68222	5768	No	NA	8	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_859880	8603	Yes	2690	8	1	4	Low-quality	Genome-fragment	6.01	AAI-based (medium-confidence)	68.73	1.0	
k141_137444	6833	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_137443	25298	No	NA	33	7	0	Low-quality	Genome-fragment	12.03	AAI-based (medium-confidence)	0.0	1.0	
k141_487879	136445	Yes	94212	205	32	36	Medium-quality	Genome-fragment	56.8	AAI-based (medium-confidence)	30.95	1.0	
k141_487877	33204	Yes	27789	32	6	4	Low-quality	Genome-fragment	38.85	HMM-based (lower-bound)	16.31	1.0	
k141_1096535	7977	No	NA	15	5	0	Low-quality	Genome-fragment	18.65	AAI-based (high-confidence)	0.0	1.0	
k141_1096537	10404	No	NA	14	7	0	Low-quality	Genome-fragment	26.63	AAI-based (high-confidence)	0.0	1.0	
k141_1096536	5490	No	NA	6	3	0	Low-quality	Genome-fragment	14.28	AAI-based (high-confidence)	0.0	1.0	
k141_162245	6366	No	NA	7	5	0	Low-quality	Genome-fragment	13.85	AAI-based (high-confidence)	0.0	1.0	
k141_1027362	5141	No	NA	10	1	0	Low-quality	Genome-fragment	5.0	AAI-based (high-confidence)	0.0	1.0	
k141_1027363	17057	No	NA	19	5	0	Low-quality	Genome-fragment	16.81	AAI-based (high-confidence)	0.0	1.0	
k141_69840	55945	No	NA	90	17	1	Low-quality	Genome-fragment	28.98	AAI-based (high-confidence)	0.0	1.0	
k141_69837	106934	No	NA	180	20	3	Medium-quality	Genome-fragment	60.74	AAI-based (high-confidence)	0.0	1.0	
k141_69838	20924	No	NA	9	3	1	Low-quality	Genome-fragment	13.5	AAI-based (medium-confidence)	0.0	1.0	
k141_860851	8245	No	NA	16	1	0	Low-quality	Genome-fragment	16.86	AAI-based (high-confidence)	0.0	1.0	
k141_542022	13396	No	NA	17	8	0	Low-quality	Genome-fragment	34.67	AAI-based (high-confidence)	0.0	1.0	
k141_542024	7325	No	NA	11	5	0	Low-quality	Genome-fragment	19.04	AAI-based (high-confidence)	0.0	1.0	
k141_1168071	10579	No	NA	14	7	0	Low-quality	Genome-fragment	23.48	AAI-based (medium-confidence)	0.0	1.0	
k141_1168072	16598	No	NA	36	7	0	Low-quality	Genome-fragment	34.39	AAI-based (medium-confidence)	0.0	1.0	
k141_182429	55749	No	NA	58	8	2	Low-quality	Genome-fragment	26.52	AAI-based (medium-confidence)	0.0	1.0	
k141_182430	17444	No	NA	12	3	0	Low-quality	Genome-fragment	8.3	AAI-based (high-confidence)	0.0	1.0	
k141_159410	55335	No	NA	104	19	3	Low-quality	Genome-fragment	39.19	AAI-based (medium-confidence)	0.0	1.0	
k141_159411	39660	No	NA	47	7	1	Low-quality	Genome-fragment	23.79	AAI-based (high-confidence)	0.0	1.0	
k141_159412	72103	No	NA	81	24	1	Medium-quality	Genome-fragment	52.69	AAI-based (medium-confidence)	0.0	1.0	
k141_504069	67421	No	NA	82	5	1	Low-quality	Genome-fragment	27.3	HMM-based (lower-bound)	0.0	1.0	
k141_504070	24833	No	NA	44	4	0	Low-quality	Genome-fragment	7.92	HMM-based (lower-bound)	0.0	1.0	
k141_893558	10263	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_375743	22202	No	NA	21	0	18	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_893559	60990	Yes	26778	71	6	22	Low-quality	Genome-fragment	37.41	HMM-based (lower-bound)	56.09	1.0	
k141_616090	17884	No	NA	39	6	0	Low-quality	Genome-fragment	45.99	AAI-based (high-confidence)	0.0	1.0	
k141_616091	28380	Yes	15735	39	7	8	Low-quality	Genome-fragment	41.04	AAI-based (medium-confidence)	44.56	1.0	
k141_625388	17977	No	NA	40	10	0	Medium-quality	Genome-fragment	55.15	AAI-based (medium-confidence)	0.0	1.0	
k141_625387	11650	No	NA	16	15	0	Low-quality	Genome-fragment	33.68	AAI-based (medium-confidence)	0.0	1.0	
k141_1145591	42769	No	NA	38	11	0	Low-quality	Genome-fragment	3.81	AAI-based (medium-confidence)	0.0	1.0	
k141_1147139	48411	No	NA	37	4	0	Low-quality	Genome-fragment	3.99	HMM-based (lower-bound)	0.0	1.0	
k141_134739	8165	No	NA	13	1	0	Low-quality	Genome-fragment	3.25	AAI-based (medium-confidence)	0.0	1.0	
k141_134737	12982	No	NA	19	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_38156	6619	No	NA	16	2	0	Low-quality	Genome-fragment	3.09	HMM-based (lower-bound)	0.0	1.0	
k141_103227	8955	No	NA	15	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_616950	28475	No	NA	35	7	0	Low-quality	Genome-fragment	13.54	AAI-based (medium-confidence)	0.0	1.0	
k141_103228	16146	No	NA	35	1	0	Low-quality	Genome-fragment	6.93	HMM-based (lower-bound)	0.0	1.0	
k141_134738	9520	No	NA	16	3	0	Low-quality	Genome-fragment	4.1	HMM-based (lower-bound)	0.0	1.0	
k141_30812	5904	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_134736	17359	No	NA	31	3	0	Low-quality	Genome-fragment	8.26	AAI-based (medium-confidence)	0.0	1.0	
k141_353617	5890	No	NA	12	2	0	Low-quality	Genome-fragment	14.91	AAI-based (medium-confidence)	0.0	1.0	
k141_353618	7867	No	NA	18	2	0	Low-quality	Genome-fragment	19.8	AAI-based (medium-confidence)	0.0	1.0	
k141_979066	8876	No	NA	10	1	0	Low-quality	Genome-fragment	7.64	AAI-based (medium-confidence)	0.0	1.0	
k141_979065	11776	No	NA	17	2	0	Low-quality	Genome-fragment	8.96	AAI-based (medium-confidence)	0.0	1.0	
k141_510808	6557	No	NA	7	2	0	Low-quality	Genome-fragment	3.24	HMM-based (lower-bound)	0.0	1.0	
k141_510807	9274	No	NA	9	2	0	Low-quality	Genome-fragment	5.76	AAI-based (medium-confidence)	0.0	1.0	
k141_472411	9456	No	NA	12	4	0	Low-quality	Genome-fragment	17.28	AAI-based (medium-confidence)	0.0	1.0	
k141_472410	7975	No	NA	10	4	0	Low-quality	Genome-fragment	13.4	HMM-based (lower-bound)	0.0	1.0	
k141_472409	19562	No	NA	30	5	1	Low-quality	Genome-fragment	23.13	HMM-based (lower-bound)	0.0	1.0	
k141_850428	7326	No	NA	14	2	0	Low-quality	Genome-fragment	3.39	HMM-based (lower-bound)	0.0	1.0	
k141_850429	8942	No	NA	12	6	0	Low-quality	Genome-fragment	26.06	AAI-based (high-confidence)	0.0	1.0	
