contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
k141_277365	5332	No	NA	14	4	0	Low-quality	Genome-fragment	8.72	AAI-based (high-confidence)	0.0	1.0	
k141_99223	5929	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_277367	7253	No	NA	14	1	0	Low-quality	Genome-fragment	11.87	AAI-based (high-confidence)	0.0	1.0	
k141_265707	6986	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_225702	7956	No	NA	9	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_370489	66342	Yes	25976	86	18	26	Medium-quality	Genome-fragment	78.73	AAI-based (high-confidence)	60.85	1.0	contig >1.5x longer than expected genome length
k141_180334	6007	No	NA	5	2	0	Low-quality	Genome-fragment	10.55	AAI-based (high-confidence)	0.0	1.0	
k141_180333	21885	No	NA	36	3	1	Low-quality	Genome-fragment	39.08	AAI-based (high-confidence)	0.0	1.0	
k141_180335	18289	No	NA	22	11	0	Low-quality	Genome-fragment	32.66	AAI-based (high-confidence)	0.0	1.0	
k141_72185	6511	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_72186	5122	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_6821	7942	No	NA	10	6	0	Low-quality	Genome-fragment	17.06	AAI-based (high-confidence)	0.0	1.0	
k141_127506	7475	No	NA	10	5	0	Low-quality	Genome-fragment	14.11	AAI-based (high-confidence)	0.0	1.0	
k141_126410	5137	No	NA	8	5	0	Low-quality	Genome-fragment	10.89	AAI-based (high-confidence)	0.0	1.0	
k141_142747	9025	No	NA	14	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_135943	6998	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
k141_69822	6472	No	NA	12	8	0	Low-quality	Genome-fragment	14.25	AAI-based (high-confidence)	0.0	1.0	
k141_69821	12931	No	NA	19	5	0	Low-quality	Genome-fragment	26.33	AAI-based (medium-confidence)	0.0	1.0	
k141_418267	10668	No	NA	17	4	0	Low-quality	Genome-fragment	25.81	AAI-based (medium-confidence)	0.0	1.0	
k141_418268	13956	No	NA	20	4	0	Low-quality	Genome-fragment	25.01	AAI-based (high-confidence)	0.0	1.0	
k141_102684	27079	No	NA	38	7	1	Low-quality	Genome-fragment	45.19	AAI-based (high-confidence)	0.0	1.0	
k141_102688	15679	Yes	9028	22	2	4	Low-quality	Genome-fragment	6.55	HMM-based (lower-bound)	42.42	1.0	
k141_439907	32403	No	NA	36	4	3	Low-quality	Genome-fragment	17.87	AAI-based (high-confidence)	0.0	1.0	
k141_439909	22797	No	NA	39	2	1	Low-quality	Genome-fragment	12.86	AAI-based (high-confidence)	0.0	1.0	
k141_439912	34553	No	NA	21	2	0	Low-quality	Genome-fragment	19.04	AAI-based (high-confidence)	0.0	1.0	
k141_439908	44986	No	NA	84	5	1	Low-quality	Genome-fragment	24.78	AAI-based (high-confidence)	0.0	1.0	
